x,y,v,kappa,s
-49.191,4.462,3.649,0.0666,360.6806
-48.999,4.408,3.852,0.0275,360.8806
-48.806,4.355,3.639,-0.1029,361.0806
-48.614,4.298,3.412,-0.1442,361.2806
-48.424,4.236,3.169,-0.073,361.4806
-48.235,4.171,2.905,-1.0461,361.6806
-48.064,4.069,3.29,0.2989,361.8792
-47.888,3.977,3.634,0.3061,362.0778
-47.706,3.897,3.619,-0.674,362.2771
-47.536,3.792,3.872,-0.589,362.4769
-47.379,3.668,3.811,0.4222,362.6769
-47.213,3.557,3.596,-0.6829,362.8768
-47.063,3.426,3.913,-0.5128,363.0752
-46.927,3.279,3.967,0.0064,363.2752
-46.791,3.133,3.76,-0.3964,363.4752
-46.667,2.976,3.54,-0.7043,363.6752
-46.566,2.804,3.633,-0.6689,363.8745
-46.489,2.62,3.949,-0.5623,364.0739
-46.433,2.429,4.241,-0.3594,364.2736
-46.391,2.233,4.152,0.4845,364.4735
-46.33,2.043,3.955,-0.461,364.6735
-46.286,1.848,3.747,-0.6289,364.8734
-46.268,1.649,3.544,-0.4137,365.0727
-46.266,1.449,3.311,-0.2364,365.2726
-46.273,1.25,3.06,-0.9428,365.4724
-46.317,1.055,3.381,-0.1446,365.6724
-46.367,0.861,3.135,0.5716,365.8724
-46.395,0.664,2.87,-0.3043,366.0715
-46.434,0.472,2.582,-1.3242,366.2677
-46.522,0.293,3.011,0.7922,366.4674
-46.581,0.101,3.386,-0.4756,366.6674
-46.658,-0.083,3.723,-0.2271,366.8673
-46.743,-0.264,4.032,-0.1254,367.0672
-46.833,-0.443,3.917,-0.0208,367.2672
-46.923,-0.621,3.707,0.0864,367.4672
-47.011,-0.801,3.485,0.0407,367.6672
-47.097,-0.982,3.247,0.8374,367.8672
-47.151,-1.173,3.597,0.0041,368.0667
-47.206,-1.366,3.702,0.4558,368.2666
-47.243,-1.561,3.481,0.7031,368.4649
-47.252,-1.76,3.244,-0.839,368.6646
-47.295,-1.955,3.388,-0.187,368.8646
-47.344,-2.149,3.143,0.8066,369.0645
-47.363,-2.347,2.879,0.3684,369.2632
-47.366,-2.547,2.587,-0.02,369.4631
-47.37,-2.746,2.257,1.7332,369.6627
-47.308,-2.936,2.738,-0.6825,369.8627
-47.273,-3.133,3.145,-0.2926,370.0623
-47.248,-3.331,2.982,0.2563,370.2622
-47.214,-3.527,2.702,0.8093,370.4611
-47.149,-3.716,2.388,0.1088,370.6611
-47.079,-3.904,2.026,2.1518,370.8611
-46.941,-4.046,2.545,0.0806,371.0591
-46.8,-4.188,2.98,0.1685,371.259
-46.655,-4.324,3.244,0.8391,371.4581
-46.488,-4.434,3.261,0.8305,371.658
-46.306,-4.516,3.61,0.1143,371.858
-46.121,-4.594,3.928,-0.132,372.058
-45.939,-4.676,3.902,0.2084,372.2579
-45.754,-4.75,3.692,0.4844,372.4574
-45.562,-4.807,3.469,0.076,372.6573
-45.37,-4.861,3.23,0.0853,372.8573
-45.176,-4.911,2.972,0.9993,373.0573
-44.978,-4.922,3.169,-0.3405,373.256
-44.782,-4.947,2.909,-0.5779,373.4536
-44.589,-4.993,2.623,1.2837,373.6519
-44.389,-4.991,3.046,-0.0352,373.8519
-44.189,-4.989,3.299,-0.0714,374.0518
-43.989,-4.991,3.047,0.3729,374.2518
-43.792,-4.977,2.774,1.1471,374.4499
-43.6,-4.92,3.178,-0.1506,374.6499
-43.407,-4.868,3.535,-0.1667,374.8499
-43.212,-4.822,3.788,0.2639,375.0499
-43.02,-4.767,3.57,0.5743,375.2497
-42.837,-4.69,3.34,0.6477,375.4488
-42.664,-4.59,3.091,0.2829,375.6487
-42.496,-4.48,2.821,1.1097,375.8487
-42.357,-4.336,3.218,0.4687,376.0485
-42.233,-4.181,3.57,0.3208,376.2481
-42.118,-4.017,3.892,0.1277,376.448
-42.007,-3.85,4.01,-0.0542,376.648
-41.894,-3.685,3.805,0.0203,376.848
-41.783,-3.519,3.589,0.4054,377.048
-41.685,-3.345,3.359,0.1867,377.2477
-41.593,-3.167,3.111,-0.1493,377.4477
-41.497,-2.993,2.843,-0.4005,377.6475
-41.386,-2.826,2.547,1.3614,377.8473
-41.324,-2.636,2.981,-0.0351,378.0473
-41.26,-2.446,3.359,-0.5058,378.2473
-41.178,-2.265,3.698,-0.3313,378.4466
-41.084,-2.088,3.57,0.1575,378.6466
-40.995,-1.91,3.34,0.7916,378.8461
-40.936,-1.719,3.681,-0.0331,379.0461
-40.875,-1.528,3.49,0.138,379.2461
-40.82,-1.336,3.253,0.1297,379.4461
-40.769,-1.142,2.997,-0.0209,379.6461
-40.718,-0.949,2.717,-0.0831,379.846
-40.664,-0.758,2.406,1.5255,380.0452
-40.668,-0.558,2.77,-1.1504,380.2452
-40.628,-0.363,3.171,-0.4235,380.4436
-40.571,-0.172,3.125,0.4645,380.6436
-40.533,0.022,2.86,1.0791,380.8413
-40.536,0.222,3.113,-0.014,381.0413
-40.539,0.422,2.845,-1.091,381.2413
-40.5,0.616,3.235,0.2645,381.4393
-40.47,0.812,3.345,0.789,381.637
-40.472,1.012,3.686,-0.049,381.837
-40.471,1.212,3.629,-0.0025,382.037
-40.471,1.412,3.401,0.7632,382.237
-40.5,1.608,3.344,0.1869,382.4351
-40.537,1.803,3.098,-0.9201,382.6335
-40.537,2.003,3.463,0.4519,382.8334
-40.556,2.202,3.752,0.1969,383.0334
-40.583,2.4,3.533,0.4769,383.2334
-40.628,2.594,3.299,0.1291,383.4327
-40.678,2.787,3.048,-0.62,383.632
-40.704,2.985,2.773,1.1478,383.8318
-40.774,3.173,3.177,-0.6377,384.0318
-40.819,3.367,3.534,-0.1741,384.2315
-40.858,3.563,3.858,0.2778,384.4315
-40.908,3.756,3.96,0.5629,384.6308
-40.979,3.943,4.252,0.1021,384.8308
-41.053,4.129,4.526,0.4088,385.0308
-41.143,4.307,4.462,-0.2932,385.2308
-41.222,4.491,4.28,0.4521,385.4306
-41.317,4.666,4.09,0.5279,385.6294
-41.43,4.831,4.373,-0.0146,385.8294
-41.543,4.996,4.354,-0.0002,386.0294
-41.656,5.161,4.167,-0.0724,386.2294
-41.766,5.328,3.97,0.2778,386.4294
-41.885,5.488,3.763,0.3001,386.6292
-42.014,5.641,3.545,0.1584,386.8291
-42.147,5.79,3.311,-0.7995,387.029
-42.256,5.958,3.06,0.9428,387.229
-42.393,6.103,3.428,-0.3362,387.4281
-42.519,6.255,3.449,-0.3243,387.6268
-42.636,6.417,3.209,0.8571,387.8258
-42.779,6.556,3.063,-0.9413,388.0258
-42.894,6.72,3.432,0.5753,388.2256
-43.026,6.869,3.572,-0.1186,388.4249
-43.155,7.021,3.341,-0.4236,388.624
-43.27,7.184,3.094,0.9225,388.8233
-43.414,7.323,3.207,-0.8582,389.0233
-43.531,7.484,3.553,0.4589,389.2228
-43.663,7.633,3.322,0.0699,389.4218
-43.796,7.781,3.073,-0.7163,389.6208
-43.908,7.947,2.801,1.1254,389.8205
-44.054,8.084,3.086,-0.9271,390.0205
-44.171,8.244,3.451,0.2693,390.2193
-44.297,8.398,3.385,0.3784,390.4179
-44.434,8.542,3.14,-0.8952,390.6172
-44.544,8.709,3.013,0.9727,390.8172
-44.684,8.852,3.387,-0.2706,391.017
-44.816,9.002,3.724,-0.1395,391.2168
-44.944,9.155,4.034,0.0426,391.4168
-45.074,9.308,4.321,-0.0621,391.6168
-45.201,9.462,4.59,0.0342,391.8168
-45.329,9.615,4.845,0.0089,392.0168
-45.458,9.768,5.086,-0.0086,392.2168
-45.587,9.922,5.317,-0.0252,392.4168
-45.714,10.076,5.538,-0.0348,392.6168
-45.841,10.231,5.479,0.0637,392.8168
-45.969,10.384,5.331,0.0055,393.0168
-46.098,10.537,5.179,-0.023,393.2168
-46.226,10.691,5.022,-0.0345,393.4168
-46.353,10.845,4.86,0.1017,393.6168
-46.483,10.997,4.693,-0.0993,393.8168
-46.61,11.152,4.519,0.0096,394.0167
-46.737,11.306,4.338,0.0572,394.2167
-46.866,11.459,4.15,-0.0342,394.4167
-46.994,11.612,3.952,0.0412,394.6167
-47.124,11.765,3.745,-0.0337,394.8167
-47.252,11.918,3.524,-0.2297,395.0167
-47.373,12.077,3.29,-0.1973,395.2164
-47.487,12.241,3.038,0.9566,395.4158
-47.631,12.38,3.099,-0.9192,395.6158
-47.746,12.542,3.464,0.4176,395.8151
-47.875,12.694,3.793,0.3221,396.0141
-48.013,12.838,4.097,-0.2512,396.214
-48.144,12.989,4.38,-0.1627,396.414
-48.27,13.145,4.646,0.1241,396.614
-48.4,13.297,4.897,-0.0547,396.814
-48.529,13.45,5.136,-0.0638,397.0139
-48.655,13.605,5.365,0.1724,397.2139
-48.787,13.756,5.584,-0.2725,397.4139
-48.91,13.913,5.795,0.1801,397.6139
-49.039,14.066,5.697,0.0072,397.8138
-49.168,14.219,5.555,-0.0943,398.0138
-49.294,14.374,5.409,0.2071,398.2137
-49.426,14.524,5.259,-0.2557,398.4137
-49.551,14.68,5.104,0.1564,398.6137
-49.68,14.833,4.945,0.0113,398.8136
-49.81,14.985,4.781,-0.2166,399.0135
-49.933,15.142,4.611,0.2697,399.2135
-50.064,15.293,4.434,-0.2056,399.4135
-50.189,15.449,4.25,0.1154,399.6134
-50.318,15.602,4.057,0.0607,399.8133
-50.448,15.754,3.855,-0.2288,400.0133
-50.572,15.911,3.642,0.6658,400.2133
-50.715,16.051,3.42,-0.7548,400.4133
-50.835,16.209,3.362,0.1871,400.6122
-50.961,16.363,3.117,0.4596,400.8109
-51.101,16.505,2.85,-1.087,401.0102
-51.207,16.675,2.789,1.1348,401.2102
-51.348,16.816,3.19,-0.5473,401.4097
-51.473,16.971,3.544,-0.0906,401.6085
-51.595,17.128,3.505,0.6615,401.8075
-51.737,17.268,3.269,-0.8261,402.0074
-51.854,17.431,3.618,0.521,402.2074
-51.987,17.579,3.935,0.1182,402.4071
-52.124,17.725,3.964,-0.1494,402.6071
-52.256,17.875,3.757,-0.5078,402.8068
-52.373,18.037,3.538,0.7055,403.0068
-52.511,18.182,3.662,-0.4286,403.2067
-52.636,18.337,3.437,0.1157,403.4063
-52.765,18.49,3.197,0.3545,403.6057
-52.904,18.633,2.936,-1.024,403.8052
-53.012,18.801,2.934,1.0254,404.0052
-53.151,18.944,3.317,-0.3286,404.2046
-53.28,19.096,3.66,-0.1978,404.4039
-53.403,19.253,3.974,0.3774,404.6037
-53.539,19.4,3.979,0.1756,404.8037
-53.679,19.543,3.773,-0.5984,405.0037
-53.801,19.701,3.555,0.2179,405.2031
-53.929,19.853,3.323,0.2902,405.4023
-54.067,19.997,3.074,-0.9342,405.6016
-54.175,20.165,2.861,1.0789,405.8016
-54.317,20.306,3.253,0.0172,406.0013
-54.459,20.447,3.376,-0.3552,406.2013
-54.59,20.596,3.131,-0.6247,406.4004
-54.702,20.762,2.865,1.0756,406.6
-54.847,20.9,3.174,-0.8761,406.8
-54.965,21.06,3.531,0.2881,406.999
-55.092,21.213,3.523,0.5071,407.1979
-55.235,21.353,3.288,0.0046,407.3979
-55.377,21.493,3.035,-0.9584,407.5979
-55.491,21.658,3.407,0.629,407.7975
-55.623,21.806,3.741,-0.0042,407.9964
-55.756,21.954,3.545,-0.5835,408.1954
-55.87,22.118,3.312,0.805,408.3951
-56.01,22.261,3.656,0.1392,408.5951
-56.153,22.4,3.693,-0.5192,408.7951
-56.281,22.553,3.471,-0.2836,408.9938
-56.4,22.712,3.233,0.8197,409.1929
-56.544,22.851,2.976,-0.997,409.3929
-56.658,23.015,3.354,0.5867,409.5927
-56.789,23.165,3.408,0.318,409.792
-56.931,23.306,3.165,-0.0219,409.992
-57.071,23.448,2.901,-1.0489,410.1916
-57.18,23.616,3.051,0.9483,410.3916
-57.318,23.76,3.421,-0.2679,410.591
-57.447,23.912,3.754,-0.1834,410.7903
-57.572,24.068,3.731,0.4257,410.99
-57.709,24.214,3.511,-0.7164,411.19
-57.824,24.377,3.837,0.4727,411.39
-57.954,24.529,4.138,-0.0802,411.5898
-58.082,24.682,4.418,-0.3263,411.7895
-58.199,24.844,4.634,-0.2512,411.9895
-58.308,25.012,4.458,-0.4442,412.1895
-58.402,25.189,4.72,0.3796,412.3895
-58.509,25.358,4.967,0.1161,412.5893
-58.619,25.524,4.816,-0.1628,412.7893
-58.725,25.694,4.647,-0.395,412.989
-58.816,25.872,4.471,-0.2145,413.189
-58.9,26.053,4.289,0.1895,413.389
-58.991,26.231,4.098,-0.5049,413.589
-59.063,26.417,3.899,0.0682,413.7885
-59.138,26.602,3.688,0.1531,413.988
-59.218,26.785,3.465,-0.6081,414.1875
-59.276,26.976,3.226,0.8482,414.3874
-59.365,27.155,3.579,-0.5429,414.5874
-59.434,27.343,3.899,-0.2223,414.7871
-59.495,27.533,4.196,-0.0959,414.9871
-59.552,27.725,4.283,-0.0021,415.1871
-59.609,27.916,4.092,0.1882,415.387
-59.674,28.106,3.892,-0.5828,415.587
-59.716,28.301,4.189,0.4346,415.787
-59.774,28.492,4.466,0.265,415.9867
-59.843,28.68,4.727,0.0512,416.1867
-59.913,28.867,4.974,-0.1036,416.3867
-59.98,29.056,5.21,-0.109,416.5866
-60.043,29.246,5.435,-0.1703,416.7866
-60.099,29.438,5.652,0.0244,416.9866
-60.156,29.629,5.86,0.1373,417.1866
-60.218,29.819,6.061,0.1683,417.3866
-60.287,30.007,6.105,0.0908,417.5866
-60.359,30.194,5.973,-0.1609,417.7865
-60.425,30.382,5.837,-0.2591,417.9865
-60.481,30.574,5.833,0.0242,418.1865
-60.538,30.766,5.695,0.0724,418.3865
-60.598,30.957,5.553,0.0778,418.5865
-60.661,31.147,5.407,0.2081,418.7864
-60.731,31.334,5.257,-0.0195,418.9864
-60.801,31.521,5.102,-0.1751,419.1864
-60.865,31.711,4.943,-0.1095,419.3864
-60.924,31.902,4.778,-0.0497,419.5864
-60.981,32.094,4.608,0.0163,419.7864
-61.039,32.285,4.431,0.2058,419.9864
-61.104,32.474,4.247,0.1573,420.1864
-61.176,32.661,4.054,-0.061,420.3864
-61.245,32.848,3.852,-0.1578,420.5863
-61.309,33.038,3.638,-0.1475,420.7863
-61.366,33.229,3.411,0.0033,420.9863
-61.424,33.421,3.168,0.8797,421.1861
-61.515,33.599,3.527,-0.603,421.3861
-61.583,33.787,3.851,-0.2177,421.5858
-61.643,33.978,4.151,-0.0948,421.7858
-61.699,34.169,4.431,-0.0575,421.9858
-61.753,34.362,4.694,-0.0282,422.1858
-61.806,34.555,4.943,0.0699,422.3858
-61.862,34.747,5.18,0.1601,422.5858
-61.924,34.937,5.406,0.1665,422.7858
-61.992,35.125,5.624,0.0743,422.9857
-62.063,35.312,5.574,-0.0878,423.1857
-62.131,35.5,5.428,-0.2996,423.3857
-62.187,35.692,5.645,0.0507,423.5857
-62.245,35.883,5.854,0.0095,423.7857
-62.304,36.075,6.055,0.1186,423.9857
-62.367,36.264,6.25,0.1513,424.1856
-62.436,36.452,6.439,0.0478,424.3856
-62.506,36.639,6.471,-0.2108,424.5856
-62.569,36.829,6.653,-0.0432,424.7856
-62.63,37.02,6.537,-0.09,424.9856
-62.688,37.211,6.413,0.0189,425.1856
-62.746,37.402,6.288,0.1454,425.3856
-62.81,37.592,6.159,0.1932,425.5855
-62.881,37.779,6.028,-0.0188,425.7855
-62.951,37.966,5.894,-0.2542,425.9855
-63.012,38.157,6.094,-0.0708,426.1854
-63.07,38.348,6.288,-0.0008,426.3854
-63.128,38.539,6.475,0.0223,426.5854
-63.187,38.73,6.658,0.1957,426.7854
-63.253,38.919,6.836,0.1172,426.9854
-63.324,39.106,6.969,-0.1331,427.1854
-63.39,39.295,6.854,-0.0731,427.3854
-63.453,39.485,6.736,-0.065,427.5854
-63.513,39.675,6.616,-0.1233,427.7854
-63.569,39.867,6.495,0.1198,427.9853
-63.63,40.058,6.37,0.2176,428.1853
-63.698,40.246,6.494,0.0592,428.3853
-63.769,40.433,6.37,-0.1167,428.5853
-63.836,40.622,6.243,-0.1815,428.7852
-63.895,40.812,6.114,-0.0394,428.9852
-63.953,41.004,5.981,-0.0206,429.1852
-64.01,41.195,5.846,0.1504,429.3852
-64.073,41.385,5.708,0.1388,429.5852
-64.142,41.573,5.566,0.0093,429.7852
-64.21,41.761,5.42,-0.1128,429.9851
-64.275,41.95,5.271,-0.0023,430.1851
-64.339,42.14,5.117,-0.2146,430.3851
-64.395,42.332,4.958,0.0494,430.5851
-64.453,42.523,4.794,0.1555,430.7851
-64.517,42.713,4.624,0.1547,430.9851
-64.587,42.9,4.448,0.0476,431.1851
-64.658,43.087,4.264,-0.1769,431.385
-64.723,43.276,4.072,-0.1931,431.585
-64.78,43.468,3.871,-0.0424,431.785
-64.836,43.66,3.658,0.0665,431.985
-64.895,43.851,3.432,-0.014,432.185
-64.953,44.042,3.191,-0.3742,432.3848
-64.996,44.237,2.93,-1.0287,432.5848
-64.999,44.437,3.202,0.8612,432.7848
-65.036,44.633,3.555,-0.0445,432.9835
-65.071,44.829,3.335,-0.6776,433.1828
-65.079,45.028,3.087,-0.9263,433.382
-65.051,45.226,3.454,-0.4717,433.5819
-65.004,45.42,3.403,-0.0021,433.7819
-64.958,45.615,3.159,0.0849,433.9819
-64.914,45.81,2.895,-0.3364,434.1819
-64.858,46.001,2.605,-0.9797,434.3812
-64.767,46.176,2.283,-1.6942,434.5781
-64.623,46.314,2.759,1.0839,434.7781
-64.511,46.48,3.163,-0.6364,434.9776
-64.38,46.629,2.937,-0.6859,435.1765
-64.23,46.76,2.652,-0.8255,435.3757
-64.061,46.864,2.333,-1.622,435.5744
-63.866,46.911,2.801,0.2693,435.7744
-63.675,46.968,2.904,-0.1349,435.9744
-63.482,47.02,2.614,0.0578,436.1744
-63.289,47.074,2.288,-0.5138,436.3743
-63.098,47.108,1.919,-2.3967,436.5682
-62.906,47.052,2.467,-0.0539,436.7682
-62.714,46.995,2.913,0.1733,436.9682
-62.521,46.945,3.299,0.1133,437.1681
-62.326,46.899,3.419,-0.352,437.3681
-62.136,46.84,3.179,-0.8739,437.5669
-61.959,46.748,3.536,-0.516,437.7667
-61.791,46.639,3.86,-0.0408,437.9667
-61.625,46.528,3.84,-0.3148,438.1667
-61.466,46.407,3.626,-0.2646,438.3665
-61.313,46.278,3.399,-0.0616,438.5664
-61.162,46.147,3.155,0.7531,438.7662
-60.993,46.04,2.89,-1.0569,438.9662
-60.851,45.9,3.278,0.4235,439.1656
-60.697,45.774,3.421,0.4851,439.3647
-60.531,45.662,3.179,0.0155,439.5646
-60.366,45.551,2.917,-1.0378,439.7642
-60.226,45.408,3.303,0.6692,439.9642
-60.068,45.285,3.647,0.3625,440.1637
-59.902,45.174,3.68,-0.1951,440.3636
-59.741,45.057,3.457,-0.7389,440.5625
-59.599,44.917,3.378,0.7737,440.7625
-59.436,44.801,3.716,-0.547,440.9625
-59.287,44.667,3.807,0.2046,441.1622
-59.134,44.54,3.592,0.1668,441.3616
-58.976,44.419,3.363,-0.7808,441.5608
-58.838,44.274,3.702,0.1612,441.7608
-58.696,44.133,4.013,-0.0049,441.9608
-58.554,43.992,4.302,-0.0197,442.1608
-58.412,43.851,4.406,-0.0149,442.3608
-58.271,43.709,4.221,-0.0019,442.5608
-58.13,43.567,4.027,0.0117,442.7608
-57.989,43.426,3.823,0.0133,442.9608
-57.847,43.285,3.608,-0.0355,443.1608
-57.706,43.143,3.379,-0.7733,443.3607
-57.589,42.981,3.717,0.548,443.5607
-57.455,42.833,4.027,-0.2284,443.7604
-57.328,42.679,4.314,-0.1496,443.9599
-57.205,42.521,4.291,0.4717,444.1596
-57.068,42.376,4.101,0.094,444.3596
-56.928,42.233,3.901,-0.5802,444.5596
-56.807,42.075,3.826,0.1225,444.759
-56.681,41.92,3.611,0.3851,444.9582
-56.544,41.776,3.383,-0.7714,445.1578
-56.43,41.611,3.721,0.1624,445.3578
-56.31,41.45,4.03,0.4221,445.5578
-56.178,41.301,4.012,-0.107,445.7574
-56.05,41.148,3.808,-0.6088,445.9566
-55.94,40.981,4.111,0.0177,446.1566
-55.83,40.814,4.393,0.1693,446.3566
-55.714,40.651,4.658,-0.0689,446.5566
-55.601,40.487,4.811,-0.0522,446.7566
-55.489,40.321,4.642,-0.0151,446.9566
-55.378,40.155,4.466,-0.0575,447.1566
-55.268,39.987,4.284,0.084,447.3566
-55.156,39.822,4.093,-0.5271,447.5566
-55.062,39.646,4.375,0.0842,447.7562
-54.965,39.471,4.641,0.1792,447.9558
-54.862,39.3,4.892,-0.3262,448.1556
-54.77,39.122,4.863,0.2229,448.3556
-54.67,38.949,4.696,0.0281,448.5556
-54.569,38.776,4.522,-0.1903,448.7556
-54.475,38.6,4.342,0.1221,448.9555
-54.377,38.426,4.154,0.2502,449.1552
-54.27,38.257,3.957,-0.5639,449.3549
-54.183,38.077,4.232,0.493,449.5549
-54.078,37.907,4.369,-0.2108,449.7549
-53.981,37.732,4.182,-0.1313,449.9548
-53.888,37.555,3.986,0.1411,450.1548
-53.791,37.381,3.781,0.3746,450.3545
-53.681,37.214,3.563,-0.6954,450.5543
-53.594,37.034,3.885,0.5632,450.7543
-53.488,36.864,4.182,-0.2798,450.9541
-53.392,36.689,4.189,-0.1955,451.1538
-53.303,36.511,3.993,0.1628,451.3538
-53.208,36.335,3.788,0.4968,451.5535
-53.095,36.169,3.571,-0.6925,451.7535
-53.007,35.99,3.892,-0.0685,451.9535
-52.921,35.809,4.189,0.4008,452.1534
-52.822,35.637,4.465,0.1606,452.3529
-52.716,35.467,4.651,-0.4081,452.5526
-52.625,35.289,4.903,0.1386,452.7525
-52.529,35.114,4.999,0.1946,452.9525
-52.426,34.942,4.836,-0.2659,453.1525
-52.332,34.766,4.668,0.1248,453.3523
-52.234,34.592,4.494,0.2262,453.552
-52.128,34.422,4.313,-0.4747,453.7517
-52.039,34.243,4.582,0.3808,453.9517
-51.936,34.072,4.426,-0.1079,454.1517
-51.837,33.898,4.241,-0.1483,454.3517
-51.744,33.721,4.048,0.1173,454.5517
-51.646,33.547,3.846,0.3198,454.7513
-51.537,33.38,3.632,-0.6693,454.9511
-51.452,33.199,3.949,0.0662,455.1511
-51.364,33.019,4.242,0.4851,455.3511
-51.259,32.849,4.321,-0.0693,455.5507
-51.157,32.678,4.132,-0.3672,455.7503
-51.067,32.499,3.934,-0.0436,455.9503
-50.979,32.32,3.725,0.6364,456.1502
-50.869,32.153,4.034,-0.4775,456.3502
-50.775,31.976,4.321,0.0985,456.55
-50.678,31.802,4.59,0.1103,456.7499
-50.577,31.629,4.844,-0.1055,456.9498
-50.48,31.454,5.078,-0.1208,457.1498
-50.387,31.277,4.918,0.365,457.3498
-50.281,31.108,5.046,-0.3313,457.5498
-50.187,30.931,4.885,0.1083,457.7496
-50.089,30.757,4.719,0.1561,457.9493
-49.985,30.586,4.546,-0.3456,458.1491
-49.894,30.408,4.367,-0.002,458.3491
-49.803,30.23,4.179,0.5054,458.5491
-49.694,30.063,4.457,-0.334,458.7489
-49.597,29.889,4.295,-0.0347,458.9484
-49.501,29.714,4.105,0.3115,459.148
-49.394,29.545,3.905,-0.5788,459.3477
-49.307,29.365,4.201,0.0812,459.5477
-49.218,29.186,4.292,0.4792,459.7477
-49.112,29.017,4.229,-0.1575,459.9474
-49.011,28.844,4.036,-0.3658,460.1469
-48.923,28.665,3.832,-0.0091,460.3469
-48.835,28.485,3.618,0.6746,460.5468
-48.724,28.319,3.935,-0.5666,460.7468
-48.633,28.141,4.229,0.3339,460.9466
-48.53,27.97,4.264,0.0213,461.1461
-48.426,27.8,4.073,-0.2712,461.3457
-48.332,27.624,3.872,0.5164,461.5455
-48.22,27.458,3.659,-0.6593,461.7455
-48.13,27.279,3.974,0.4529,461.9454
-48.025,27.109,4.264,-0.1743,462.145
-47.926,26.936,4.536,-0.1917,462.3445
-47.834,26.759,4.706,0.3986,462.5442
-47.728,26.59,4.628,-0.4122,462.7442
-47.636,26.412,4.608,0.1664,462.9442
-47.538,26.238,4.431,0.0682,463.1442
-47.437,26.065,4.247,0.1606,463.3442
-47.332,25.895,4.055,0.0853,463.544
-47.223,25.727,3.853,-0.5949,463.7438
-47.135,25.548,3.717,0.6391,463.9438
-47.025,25.381,4.027,-0.5264,464.1437
-46.933,25.204,4.314,0.1899,464.3432
-46.835,25.03,4.173,0.3645,464.5426
-46.724,24.864,3.977,-0.0825,464.7426
-46.615,24.696,3.771,-0.621,464.9425
-46.529,24.516,3.956,0.5641,465.1425
-46.422,24.347,4.248,0.115,465.3423
-46.312,24.18,4.175,-0.0052,465.5423
-46.202,24.013,3.978,0.0869,465.7423
-46.089,23.848,3.772,0.6204,465.942
-45.957,23.698,4.024,-0.2405,466.142
-45.832,23.542,3.82,0.3189,466.342
-45.697,23.395,3.605,-0.051,466.5417
-45.564,23.246,3.377,-0.6287,466.7409
-45.451,23.082,3.132,0.9003,466.9407
-45.31,22.94,3.494,0.0589,467.1407
-45.167,22.8,3.361,-0.0674,467.3406
-45.026,22.658,3.114,0.038,467.5406
-44.885,22.518,2.846,1.0901,467.74
-44.716,22.41,3.033,-0.9599,467.94
-44.571,22.273,3.405,0.3124,468.1395
-44.417,22.146,3.74,0.3872,468.339
-44.254,22.03,4.048,0.1672,468.539
-44.088,21.92,4.334,-0.0213,468.739
-43.921,21.809,4.603,-0.0958,468.939
-43.757,21.695,4.856,0.0312,469.139
-43.592,21.582,5.097,0.024,469.339
-43.426,21.469,5.218,-0.0033,469.539
-43.261,21.357,5.063,-0.0065,469.739
-43.096,21.244,4.902,-0.0043,469.939
-42.93,21.132,4.736,0.0,470.139
-42.765,21.019,4.564,0.0121,470.339
-42.6,20.907,4.386,0.1366,470.539
-42.431,20.799,4.199,0.4137,470.7388
-42.255,20.705,4.004,-0.5506,470.9387
-42.089,20.593,4.157,0.511,471.1387
-41.913,20.498,4.121,0.4853,471.3384
-41.729,20.421,3.922,0.0126,471.5381
-41.545,20.344,3.713,-0.3429,471.7376
-41.367,20.255,3.492,0.7242,471.9373
-41.177,20.192,3.382,-0.772,472.1373
-40.999,20.101,3.719,0.4855,472.3371
-40.813,20.028,4.028,0.282,472.5366
-40.623,19.965,4.316,0.1454,472.7366
-40.432,19.907,4.363,0.2189,472.9365
-40.238,19.858,4.175,0.0239,473.1365
-40.044,19.81,3.979,-0.3119,473.3365
-39.853,19.75,3.773,0.1446,473.5365
-39.661,19.696,3.555,0.1891,473.7364
-39.466,19.649,3.322,0.2551,473.9363
-39.27,19.612,3.073,0.7425,474.1359
-39.071,19.604,2.8,-1.1261,474.3359
-38.878,19.552,3.199,0.5238,474.5353
-38.681,19.521,3.292,0.22,474.7344
-38.483,19.498,3.039,-0.2788,474.9343
-38.286,19.464,2.764,-0.6634,475.134
-38.095,19.405,2.458,1.4615,475.334
-37.895,19.402,2.904,0.1742,475.5335
-37.696,19.406,3.175,-0.4291,475.7335
-37.498,19.393,2.915,-0.9885,475.9314
-37.305,19.342,2.627,1.2794,476.1308
-37.105,19.34,3.05,0.0056,476.3308
-36.905,19.339,3.421,0.034,476.5308
-36.705,19.339,3.247,-0.0468,476.7308
-36.506,19.337,2.991,-0.4186,476.9306
-36.306,19.318,2.71,-0.3785,477.1306
-36.109,19.285,2.397,1.5362,477.3306
-35.916,19.31,2.844,0.1606,477.5255
-35.721,19.341,3.187,-0.8692,477.7232
-35.521,19.339,3.544,0.0251,477.9232
-35.321,19.338,3.478,0.6069,478.1232
-35.122,19.361,3.241,0.0762,478.3229
-34.924,19.387,2.984,-0.249,478.5229
-34.725,19.403,2.703,-0.4506,478.7225
-34.525,19.401,2.389,1.5475,478.9225
-34.334,19.459,2.662,-1.2463,479.1224
-34.136,19.469,3.076,0.3684,479.3207
-33.94,19.493,3.296,0.8126,479.5182
-33.748,19.548,3.642,-0.1926,479.7181
