x,y,v,kappa
-12.025,72.583,0.596,-0.0802
-11.92,72.413,0.383,-0.0018
-11.816,72.242,0.59,0.1157
-11.704,72.076,0.422,-0.0524
-11.593,71.911,0.516,-0.1767
-11.497,71.735,0.506,0.0407
-11.393,71.565,0.417,0.1459
-11.283,71.397,0.538,0.0622
-11.173,71.23,0.5,-0.007
-11.061,71.065,0.456,-0.0403
-10.954,70.896,0.542,0.0216
-10.844,70.729,0.504,0.0074
-10.733,70.563,0.506,-0.2079
-10.627,70.393,0.474,-0.1471
-10.54,70.213,0.544,0.2011
-10.43,70.046,0.406,0.1784
-10.319,69.88,0.532,0.0176
-10.208,69.714,0.388,-0.0008
-10.096,69.548,0.562,-0.0094
-9.986,69.381,0.376,0.0039
-9.875,69.215,0.569,-0.1164
-9.764,69.048,0.402,-0.2361
-9.669,68.873,0.482,0.0033
-9.574,68.697,0.536,0.238
-9.463,68.531,0.405,0.1265
-9.351,68.365,0.548,-0.0117
-9.24,68.199,0.393,-0.0315
-9.13,68.032,0.589,0.0066
-9.02,67.865,0.498,0.0176
-8.909,67.699,0.471,-0.0148
-8.799,67.532,0.501,-0.1243
-8.689,67.365,0.58,-0.1696
-8.594,67.189,0.376,0.0682
-8.492,67.017,0.633,0.1919
-8.38,66.851,0.429,-0.0026
-8.269,66.685,0.51,-0.074
-8.167,66.513,0.526,0.0479
-8.056,66.347,0.408,0.0398
-7.946,66.179,0.532,-0.0186
-7.838,66.011,0.393,0.0157
-7.729,65.844,0.554,-0.0332
-7.617,65.678,0.375,-0.0721
-7.516,65.506,0.621,0.0557
-7.407,65.338,0.359,0.0567
-7.295,65.172,0.637,-0.1598
-7.188,65.003,0.396,-0.1169
-7.096,64.826,0.551,0.1522
-6.986,64.659,0.426,0.1236
-6.877,64.491,0.478,0.0086
-6.767,64.324,0.539,0.0271
-6.656,64.158,0.393,0.0042
-6.544,63.992,0.55,-0.0172
-6.434,63.825,0.39,0.0114
-6.323,63.659,0.55,0.0137
-6.212,63.493,0.386,-0.0426
-6.1,63.326,0.556,-0.2297
-5.995,63.157,0.382,-0.1604
-5.91,62.976,0.561,0.2255
-5.8,62.809,0.386,0.2071
-5.688,62.643,0.546,0.0055
-5.576,62.477,0.476,-0.0444
-5.466,62.311,0.438,-0.0231
-5.359,62.142,0.537,0.0357
-5.246,61.976,0.489,0.0032
-5.136,61.809,0.412,-0.0636
-5.026,61.642,0.627,-0.1579
-4.922,61.471,0.387,-0.0556
-4.828,61.295,0.617,0.1917
-4.716,61.129,0.52,0.1366
-4.604,60.964,0.473,-0.0479
-4.492,60.798,0.507,-0.1446
-4.386,60.629,0.595,-0.0557
-4.287,60.456,0.425,0.1047
-4.176,60.289,0.51,0.0547
-4.067,60.121,0.543,0.0024
-3.958,59.953,0.411,0.0261
-3.847,59.787,0.531,-0.0217
-3.737,59.62,0.413,-0.0224
-3.63,59.451,0.481,0.0489
-3.518,59.285,0.551,-0.0698
-3.407,59.119,0.401,-0.225
-3.31,58.945,0.548,-0.0207
-3.215,58.769,0.388,0.2056
-3.105,58.603,0.593,0.1228
-2.994,58.436,0.382,0.0152
-2.882,58.27,0.592,-0.0097
-2.771,58.104,0.472,-0.0495
-2.661,57.937,0.543,-0.221
-2.555,57.768,0.393,-0.1496
-2.47,57.586,0.651,0.2217
-2.36,57.42,0.378,0.1929
-2.249,57.253,0.623,0.0104
-2.138,57.087,0.375,0.0049
-2.026,56.921,0.558,-0.0009
-1.915,56.755,0.392,-0.0088
-1.804,56.589,0.544,-0.1196
-1.693,56.422,0.433,-0.2267
-1.598,56.247,0.513,-0.0013
-1.503,56.071,0.596,0.2206
-1.392,55.905,0.397,0.118
-1.282,55.738,0.545,0.0165
-1.17,55.572,0.515,-0.0872
-1.059,55.406,0.45,-0.2368
-0.96,55.232,0.511,-0.0549
-0.869,55.055,0.587,0.2354
-0.758,54.889,0.383,0.1325
-0.646,54.723,0.567,-0.0228
-0.537,54.555,0.396,0.0117
-0.426,54.389,0.536,0.0042
-0.314,54.223,0.382,-0.1977
-0.206,54.055,0.569,-0.1874
-0.119,53.875,0.373,0.1603
-0.012,53.706,0.559,0.1806
0.098,53.539,0.391,0.0369
0.208,53.372,0.543,0.0216
0.32,53.206,0.392,-0.1727
0.43,53.04,0.547,-0.2173
0.518,52.86,0.452,0.1292
0.623,52.69,0.516,0.2142
0.734,52.524,0.418,0.0052
0.845,52.357,0.56,-0.0246
0.951,52.188,0.376,0.0455
1.064,52.023,0.578,-0.0702
1.174,51.856,0.396,-0.2047
1.273,51.682,0.513,-0.0126
1.369,51.508,0.502,0.1596
1.48,51.341,0.459,0.0775
1.586,51.172,0.517,0.0375
1.698,51.006,0.594,0.0159
1.809,50.839,0.416,-0.0407
1.918,50.672,0.506,-0.1558
2.025,50.503,0.539,-0.0991
2.117,50.325,0.385,0.1284
