x,y,v,kappa
4.28,-3.17,1.31,5.1451
4.326,-3.19,0.969,9.4
4.381,-3.19,3.26,-0.8307
4.436,-3.19,4.327,-0.0568
4.491,-3.19,2.351,1.5976
4.546,-3.19,0.67,-19.6444
4.586,-3.226,0.853,12.1349
4.635,-3.24,1.274,5.4416
4.69,-3.24,3.87,-0.5324
4.745,-3.24,5.188,0.058
4.8,-3.24,3.66,0.3114
4.853,-3.243,0.667,-19.8741
4.892,-3.282,0.714,17.2968
4.944,-3.29,2.14,1.9287
4.999,-3.29,3.669,0.4131
5.053,-3.293,0.661,-20.2222
5.091,-3.331,0.723,16.9066
5.143,-3.34,1.948,2.3259
5.198,-3.34,4.151,-0.2555
5.253,-3.34,5.516,0.0319
5.307,-3.34,5.284,-0.0579
5.362,-3.34,3.837,0.597
5.417,-3.34,1.175,-6.3937
5.466,-3.356,0.921,-10.4115
5.506,-3.39,0.688,18.6391
5.561,-3.39,2.409,-1.5211
5.616,-3.39,4.359,0.1263
5.671,-3.39,5.675,-0.0
5.726,-3.39,6.717,-0.0
5.781,-3.39,5.65,-0.0
5.836,-3.39,4.327,-0.1321
5.891,-3.39,2.349,1.5995
5.946,-3.39,0.67,-19.6692
5.986,-3.426,0.851,12.1776
6.035,-3.44,1.277,5.4182
6.09,-3.44,3.871,-0.5186
6.145,-3.44,5.309,0.0521
6.2,-3.44,6.433,0.0
6.255,-3.44,7.388,0.0
6.31,-3.44,8.233,0.0
6.364,-3.44,8.47,0.0
6.419,-3.44,7.652,0.0
6.474,-3.44,6.734,0.0
6.529,-3.44,5.67,0.0
6.584,-3.44,4.353,-0.1274
6.639,-3.44,2.397,1.5361
6.694,-3.44,0.685,-18.8377
6.735,-3.475,0.906,10.7504
6.783,-3.49,1.193,6.2051
6.838,-3.49,3.843,-0.5819
6.893,-3.49,5.289,0.0567
6.948,-3.49,6.416,0.0
7.003,-3.49,7.374,0.0
7.058,-3.49,6.99,0.0
7.113,-3.49,5.972,0.0
7.168,-3.49,4.739,-0.0843
7.223,-3.49,3.043,0.9536
7.277,-3.49,0.895,-11.0257
7.323,-3.513,1.928,-2.3763
7.367,-3.54,0.798,13.857
7.421,-3.54,2.754,-1.1645
7.476,-3.54,4.559,0.0999
7.531,-3.54,5.829,-0.0
7.586,-3.54,6.869,-0.0
7.641,-3.54,6.335,0.0155
7.696,-3.54,5.19,-0.0505
7.751,-3.54,3.65,0.1404
7.804,-3.536,0.675,19.3521
7.843,-3.497,0.815,-13.2901
7.895,-3.49,3.648,0.0
7.95,-3.49,1.956,-2.3077
