x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
8.024243311202564,-31.58496396114524,1.3464314107621254,1.2482394417703786,-0.26609758502773184,-0.9639460852296992,0.9639460852296992,-0.26609758502773184,0.4771443188613843,0.5951928195189693,-4.808151445663833,223.10000000000002
7.998937899351729,-31.6817091735904,1.3616268169683725,1.2482394417703786,-0.22580608476607486,-0.9741722599455825,0.9741722599455825,-0.22580608476607486,0.5913354290447393,0.7469292636437175,-26.948876050444984,223.20000000000002
7.979161286777264,-31.779456760853513,1.3354462674875522,1.2482394417703786,-0.15060764100247376,-0.9885936063018961,0.9885936063018961,-0.15060764100247376,0.6265301715901278,-4.794582390570028,-52.2947475560137,223.3
7.968892508830714,-31.878928124569327,1.3092657180067304,1.2482394417703786,-0.10268777843862345,-0.9947136272110383,0.9947136272110383,-0.10268777843862345,-0.3675810490692662,-9.712020247559021,15.859413374577462,223.4
7.958623730884164,-31.97839948828514,1.3322736618501092,1.2482394417703786,-0.22407427582743505,-0.9745720592791972,0.9745720592791972,-0.22407427582743505,-1.3158738779216765,-1.6226997156545355,83.14383242984997,223.5
7.924487766636585,-32.072058821442454,1.358454211330917,1.2482394417703786,-0.3543370683057275,-0.9351177583553107,0.9351177583553107,-0.3543370683057275,-0.6921209922001733,6.9167462384109735,29.691411893426338,223.60000000000002
7.887873200885222,-32.16511457663705,1.3496040163995808,1.2482394417703786,-0.35753307455399586,-0.9339004661085121,0.9339004661085121,-0.35753307455399586,0.06747536976051813,4.315582663030733,-27.56841318953966,223.70000000000002
7.852989268980787,-32.2588177118475,1.3234234669187661,1.2482394417703786,-0.3416915272316929,-0.9398121515579954,0.9398121515579954,-0.3416915272316929,0.17099554040597315,1.4030636005030417,-13.949034308847855,223.8
7.819541745564781,-32.35305816588575,1.3181159129380928,1.2482394417703786,-0.32538724951572756,-0.9455808362289452,0.9455808362289452,-0.32538724951572756,0.3480880898611265,1.5257758012611613,-16.52570888253483,223.9
7.787941605673268,-32.44784731874391,1.3442964624189009,1.2482394417703786,-0.27545835791826134,-0.9613129943085595,0.9613129943085595,-0.27545835791826134,0.4761507006582054,-1.902078176003924,-33.451464394105365,224.0
7.7645229367881425,-32.545066483252015,1.3637618861231706,1.3043219074528567,-0.2341866865093329,-0.9721916353588831,0.9721916353588831,-0.2341866865093329,-0.0323275453396583,-5.164517077559913,1.8292007420179257,224.10000000000002
7.741104267903023,-32.64228564776009,1.3372175879628794,1.2482394417703786,-0.2817067482503581,-0.9595005408823554,0.9595005408823554,-0.2817067482503581,-0.5567527148537774,-1.536238027600339,40.83388058992579,224.20000000000002
7.708284719074076,-32.73661532136132,1.363398137443689,1.2482394417703786,-0.340480408347987,-0.9402516001141346,0.9402516001141346,-0.340480408347987,-0.3395751508597261,3.002259040425245,18.812216323601987,224.3
7.673055812607962,-32.83020444545809,1.3446601699498775,1.2852201930686278,-0.3462263338089668,-0.938151003717258,0.938151003717258,-0.3462263338089668,0.04369909323127164,2.226205237120059,-18.97595385648937,224.4
7.639044656906201,-32.924231419494625,1.3563192629876923,1.2482394417703786,-0.3322534164654843,-0.9431901437383803,0.9431901437383803,-0.3322534164654843,0.1056658965642857,-0.7929317308726289,-20.831120768617122,224.5
7.60661106739791,-33.018825617369615,1.3517389647428124,1.2482394417703786,-0.32632597203811214,-0.9452572877117604,0.9452572877117604,-0.32632597203811214,-0.11488725294325416,-1.940018916603366,0.45100754798205744,224.60000000000002
7.573783338151497,-33.11327165056566,1.3255584152619977,1.2482394417703786,-0.3538483837535499,-0.9353027858968864,0.9353027858968864,-0.3538483837535499,-0.2823378867563875,-0.7027302212762174,9.556477986015063,224.70000000000002
7.535871539341076,-33.20580648460644,1.315980964594842,1.2482394417703786,-0.37911798431306437,-0.9253483311544899,0.9253483311544899,-0.37911798431306437,-0.25543329719849767,-0.028723319400353053,7.208377006956541,224.8
7.497959740530656,-33.29834131864723,1.3671194628863592,1.2827216117091493,-0.40117462559787503,-0.9160015828403548,0.9160015828403548,-0.40117462559787503,-0.2880825506364581,0.7389451801150909,16.663437769455374,224.9
7.455678192310437,-33.388911865969625,1.3089020901388468,1.2482394417703786,-0.4317371379705628,-0.9019994588088347,0.9019994588088347,-0.4317371379705628,-0.10764426117547947,3.303964234490722,11.902432691122772,225.0
7.411636296535945,-33.478691103082625,1.3671195166501555,1.2436060336922174,-0.4207987605401434,-0.9071540018681781,0.9071540018681781,-0.4207987605401434,0.37271029626168634,3.1194317183396456,-20.703583347329516,225.10000000000002
7.371612714344669,-33.570139431035926,1.384687979083909,1.2775204312590152,-0.36337854070754444,-0.9316415706263008,0.9316415706263008,-0.36337854070754444,0.5162420824924497,-0.8367524349751813,-28.36002052510775,225.20000000000002
7.339084705221845,-33.664701202500424,1.3889767871964243,1.3498611637544047,-0.32528008797545893,-0.945617705188877,0.945617705188877,-0.32528008797545893,0.20535980926665007,-2.552572386681905,-4.5111364312704865,225.3
7.306556696099022,-33.75926297396492,1.3076795376653665,1.2818093873199963,-0.3247423914999465,-0.9458024947962933,0.9458024947962933,-0.3247423914999465,0.005727605156068745,-1.7389797212292786,3.1148394631048038,225.4
7.274136237080135,-33.853861671874,1.3538740398899607,1.1887995796957878,-0.324196649039457,-0.9459897001297568,0.9459897001297568,-0.324196649039457,-0.14243613497920568,-1.929604494060944,4.343880478851486,225.5
7.24171736595448,-33.948460914973204,1.367119388605653,1.2482394417703786,-0.3515797305258831,-0.9361579316891693,0.9361579316891693,-0.3515797305258831,-0.3801932936561201,-0.8702036254589813,17.714432268933525,225.60000000000002
7.20388634072801,-34.04091738629762,1.367119388605653,1.2482394417703786,-0.39503970577006836,-0.9186640358975864,0.9186640358975864,-0.39503970577006836,-0.31647686007100195,1.6132819597257615,13.327850096693243,225.70000000000002
7.162762545836157,-34.13207018929178,1.3076794710133632,1.275332320468954,-0.41006957295701196,-0.9120542337683352,0.9120542337683352,-0.41006957295701196,-0.05753690171096778,1.7953663938796671,-8.995369310657873,225.8
7.121872872969246,-34.22332723923066,1.3662071152132593,1.2482394417703786,-0.405595326098506,-0.9140527399700868,0.9140527399700868,-0.405595326098506,0.04259641870493145,-0.1857919024058133,-15.993553029043612,225.9
7.081644387148664,-34.314878694317855,1.307679485599537,1.2824112095111229,-0.40228485418299315,-0.9155145417168251,0.9155145417168251,-0.40228485418299315,-0.09469528219213044,-1.4033442119290553,-0.10852946020969964,226.0
7.04141590132807,-34.406430149405075,1.3156706862622556,1.1887995796957878,-0.4228408976053507,-0.906203925894221,0.906203925894221,-0.4228408976053507,-0.23807242368087964,-0.20749779444775324,12.744985102783573,226.10000000000002
6.997102426247141,-34.49606328952998,1.367119427788929,1.2300500742103997,-0.44538318021577167,-0.8953400486852565,0.8953400486852565,-0.44538318021577167,-0.1361948410816811,1.1456528086276596,4.538558090931786,226.20000000000002
